CountyID,VistaID,G16PRERTRU,G16PREDCLI,G16PRELJOH,G16PREISTE,G16PREIMCM,G16PREOOTH,G16USSRLEE,G16USSDSNO,G16USSAFON,G16USSIBAR,G16GOVRHER,G16GOVDWEI,G16GOVLKAM,G16GOVASCH,G16ATGRREY,G16ATGDHAR,G16ATGLMCC,G16ATGAISB,G16AUDRDOU,G16AUDDMIT,G16AUDAGRE,G16TRERDAM,G16TREDHAN,G16TRECPRO,G18USSRROM,G18USSDWIL,G18USSIMCC,G18USSLBOW,G18USSCAAL,G18USSOWRI,G20PRERTRU,G20PREDBID,G20PRELJOR,G20PREGHAW,G20PRECBLA,G20PREIPIE,G20PREIWES,G20PREIMCH,G20PREILAR,G20PREOWRI,G20GOVRCOX,G20GOVDPET,G20GOVLCOT,G20GOVADUE,G20GOVOWRI,G20ATGRREY,G20ATGDSKO,G20ATGLBAU,G20AUDRDOU,G20AUDCOST,G20AUDUFAB,G20TRERDAM,G20TRELSPE,G20TRECPRO,G22USSRLEE,G22USSIMCM,G22USSLHAN,G22USSAWIL,G22USSOWRI,G22TREROAK,G22TRELBUC,G22TREUHOR,G22TREAROG,G24PRERTRU,G24PREDHAR,G24PRELOLI,G24PRECSKO,G24PREGSTE,G24PRENDEL,G24PRENEVE,G24PRENWES,G24PRENSON,G24PREOWRI,G24PRENBOW,G24PRENJOH,G24PRENPOT,G24PRENMCN,G24PRENWIL,G24PRENIRV,G24USSRCUR,G24USSDGLE,G24USSIBOW,G24USSNHAM,G24USSOWRI,G24AMDCYES,G24AMDBYES,G24AMDBNO,G24AMDCNO,G24ATGRBRO,G24ATGDBAU,G24ATGUQUI,G24ATGLMCC,G24ATGNHEP,G24AUDRCAN,G24AUDDVOU,G24AUDCOST,G24GOVRHEN,G24GOVDCUM,G24GOVNCLA,G24GOVLSHO,G24GOVIWIL,G24GOVNTAY,G24GOVNFIS,G24GOVOWRI,G24TREROAK,G24TREDHAN,G24TREFPOM
25,25AF01,365.1182267024854,72.96999725165465,17.66773082109176,1.2585481452830467,231.16497274173167,8.935980185079611,602.8323553512926,64.69243725174654,13.66889866874523,11.717150561950497,606.3075165345829,67.64016147307163,14.384082616848566,11.820489935446485,579.4813848067726,54.72130319197123,31.115867535750105,14.952591209188801,562.1808234296378,77.04642176905857,31.48888804551742,539.9073675051285,79.14308042322499,46.649657500723436,508.00403748302983,75.09695435029954,4.855742355979311,9.009816325438406,17.932100100219373,0.0,621.529887882175,197.21640221536708,29.546040966601623,0.8490532779295055,6.498940379684246,2.0885795814146357,4.384873381486771,1.0151338259754294,0.27151060862746634,19.536757870298143,702.1980249931584,113.99667175108758,22.52239541641773,13.580197089234394,19.755898183571908,681.6337588842396,140.4189271727146,37.47432955361531,703.2125115503876,54.5634695179478,64.65791910157644,689.5322940296583,56.613502179793365,66.54847579818878,404.6996696537991,202.18962457998342,12.620494637536314,2.901826277512333,0.0,513.3765774048819,30.244952875280667,29.135343734329652,18.458582768798134,573.2088883810968,222.5263078259184,12.631410251828804,4.84452105840949,3.8552422753195184,2.904165813619685,1.9403552447898051,0.0,2.8914317064896387,0.0,0.012734107130046099,0.0,0.0,0.0,0.0,0.0,616.0134483920853,136.1359300578169,81.43669409693102,0.0,0.0,646.6925653776556,591.7486592055941,209.59083065744858,150.91144126851623,551.7552335613856,113.81790760774265,72.80546113599932,32.02738068687506,45.64806972179384,621.5570859452984,127.46163493834798,49.60518485415373,472.5423532487724,121.5820507626066,219.01002660596305,14.609967818008746,8.755851856527446,2.904165813619685,0.0,0.0,642.7609184595557,101.43359748566299,51.405464920513026
25,25AF02,63.86306971578432,5.365347492116981,1.6678247826122807,0.9083480172491035,47.19041132944848,0.6607455007421963,109.30618518977974,8.799942967537461,1.4383985570977367,1.4442004246694367,103.58308817921717,12.212279140917826,3.1941906943553415,1.2862043566462324,96.79482049979319,7.9410436674511695,8.239175188117533,2.375458276199866,95.77253758204267,11.573825157528344,7.519029970561794,90.77511435955907,13.301125194281054,9.779522630178402,87.00575140262086,10.075030453445303,1.7623598596050118,1.4681890289199315,3.471698881736995,0.0,112.33119716606608,33.290871841371896,6.510260084455924,0.10304213465965081,0.34768092731376704,0.052242131480332805,0.31684984337475797,0.13943481767454505,0.03676812333892686,3.0104490565933943,124.12147932776222,22.6764699099555,5.4132630609836685,1.1577360398182763,0.9949226337495761,117.21947137828454,27.287043962427028,7.179746365572991,132.17006593880603,8.89722730140298,7.825199564924433,122.93901296850439,13.511228933296273,8.6863030640672,70.15979139622122,40.20106761473398,3.6076808298670127,0.914085944920785,0.0,92.3441442386548,7.6319235696426,5.615312951301425,3.8465628524139537,93.11783000887597,48.67615751354537,2.057157471515482,0.12222023037330945,0.8902250513108187,2.504557993534719,0.8553091544754495,0.8422023520271393,0.004672145495984304,0.0,0.004029560848683684,0.0,0.0,0.0,0.0,0.0,103.87678419234108,30.072946800445898,22.080302637689766,0.01720441096636583,0.0,129.39446171663278,125.59540272387277,25.094751679343958,21.351414822333837,101.44968945787892,23.22026939061333,10.515527772483459,2.323964842172905,12.54039304969124,114.38098950598462,26.943044551998614,8.374276418460061,89.89945466736911,28.32341134048905,32.56709207959942,2.0286841428983124,4.273779900289197,0.052892576638868816,0.003984134283009662,0.0,112.65623484838906,24.268834270490384,9.307832526583882
25,25AF03,410.9171862008037,82.20233970644207,28.68056694755104,2.4599514187444576,273.66427060838225,14.279761143368882,693.2652210690499,81.95111304877574,18.293557190041035,12.70335123596161,700.1183827447674,84.87854497838735,15.122199755658569,11.736257467469816,659.6075724080303,72.28145202513937,36.037717705876865,22.369114104018227,642.5093739417745,91.35753280808379,45.56245880282689,601.6096851869877,104.36067402803094,65.9791988362535,572.3857117313889,94.86149331359935,8.384977935460482,13.006161656482298,20.539962592823166,0.0,663.3339091304202,233.89673361306413,34.19732006027109,0.8438229674330908,8.206288622900608,3.7131421741254367,3.9699946126371177,1.4160038272191782,0.0009943464024080011,21.75060955239553,763.1666745369398,136.99661671924468,28.06495031678777,15.693644748213053,19.22810338337208,724.7397754859917,176.69569758592783,45.57026741566244,762.169278589824,69.86696079245223,77.39575221159912,746.3296333682107,70.5133317699715,87.36222191728982,477.77600759541,305.0054427141401,14.240158570653985,4.046784012418634,0.0,634.1673840686271,43.171285863996395,39.109517200434084,30.82469493149267,680.4899952615984,275.26825706114664,19.158679256387394,9.95768217273671,6.994355836346265,0.08411985631006695,3.8998044238245777,2.97477510340598,1.9637844661112993,0.0,0.035434331014232365,0.0,0.0,0.0,0.0,0.0,768.2825997413573,167.36580370007871,63.659937987891,0.0,0.0,773.3853341834794,725.1775248928418,256.5601850587923,201.6012819638655,664.0241941242622,133.55022902726532,114.57933646856925,33.12665196091469,45.05767953896943,729.2416011145152,189.7110493480009,51.21138027611595,588.6536131101101,160.82005278315563,250.09436038158628,16.24452230651696,3.2798767108520894,3.013202745684913,0.002723157549075042,0.0,752.1414755518874,147.94677586732732,64.99045444597553
25,25AF04,341.9243559625016,76.46043072081228,24.814654989118115,1.4317428187445487,182.4434667102917,7.863256160072711,512.9357303468089,80.46575603148256,13.182091399910783,12.358596604594007,500.62354388628427,96.85653389938413,25.76802893212087,6.369238669690458,475.20396838502984,83.39839001068123,43.75248301244753,11.421129722865066,473.9729448672443,108.44571446292821,27.595118851852952,439.80016346342353,109.07657800256108,60.121527420534484,474.11307062072956,102.80434645487847,3.608678063537306,17.68432130737716,22.68345321975307,0.0,602.6299363472712,211.41333788772124,31.0585842783927,3.339375133570763,3.6086088282257207,2.7831472485752755,4.118360399647139,0.7272758320597654,0.6628968128554745,19.955392895579877,660.9135099190902,148.93636315894355,30.27190936952787,14.522178051516446,17.347030340412072,615.8900988549786,190.23295118982685,46.83693349702119,658.1304739980862,67.595720834497,88.18328331524854,649.7664700222642,81.37009381402356,71.43959149899614,420.8041450036376,249.87617378403147,9.10045441414203,6.911705650859967,0.0,522.9618244053842,37.06741487851711,40.84762636065801,19.269872780530182,573.8472703881627,238.85511620953687,19.000241688876088,6.082480934865996,2.1382382330115126,0.9872915252356371,4.001093549708395,2.991091083925381,0.04542188109475377,0.0,0.0011941015292815213,0.0,0.0,0.0,0.0,0.0,659.77919361911,141.68998670666818,58.10088924160516,0.0,0.0,700.7394016230193,597.376315312177,228.53775618363935,126.01960442820258,579.2926738976639,141.81304221550283,67.0070048049541,32.06340665727956,21.656276937248577,622.8983462237985,158.6721220662779,49.02414915935107,525.5073633408714,133.68365606856747,181.7681341551736,22.85300776110785,10.823433866847445,3.9713158073938546,0.007066801767163309,0.0,627.3014863353092,148.97765498350694,49.35136171702302
25,25AF05,276.6735691629166,44.26379192063696,6.891703677079818,1.1692179456419423,166.42830939495246,9.81234152447721,452.47300272054224,35.66115453997223,5.320131847592434,7.379595351618526,449.95345279357156,39.33295156926216,7.1640750888958635,5.820620213870216,432.07204723560517,32.442401946554554,16.64428071027377,11.637609917359613,414.02215380235293,48.36899534024314,24.722832562683703,399.8667002741176,55.858661820713195,29.70430881662141,385.1410089843537,37.97836047384743,0.8209142298817478,5.609670364522337,8.03924644054404,0.0,562.936094352038,178.18898000851397,18.986351237891064,1.5593081927144927,4.146296925165682,0.5232055457861726,4.148062599387968,2.5882717537530104,0.5187531657301286,20.49286060357812,643.301926939395,97.56867660513558,14.193091504776142,15.552133749258516,12.971483734315774,611.3530852757591,130.13859358226026,25.746471839074317,638.4420119718978,51.14124088157625,54.15289994499596,636.9328325146432,47.844859418425685,50.113801668299786,434.0450383805286,216.9360463669497,6.270556511304523,2.0592569832544028,0.0,551.4074936927138,23.155278540408606,24.844323316263615,11.098457504838548,579.7739955249543,199.3205924348029,11.919729337458195,7.733291585616948,4.007808458222241,3.3285198866058505,1.1209118781206013,0.15353556497993281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.4868192823271,95.84409214388901,96.36193333233085,0.0,0.0,628.6534239630499,576.7792361394991,211.65444693818824,152.06909306993447,608.2349315203613,89.87149447635365,55.794609747935596,27.389367678793832,29.086026904354043,671.1401515235179,102.07036350097262,30.38075569526596,534.0083482687329,97.4588136096017,177.12067980349698,10.96788982195629,9.434477905408068,0.012525118725364425,0.0,0.0,667.9716254716022,87.14463522213052,36.310487222725776
25,25AF06,265.43989192218294,47.81698718662055,7.8461957093310355,1.1964418304008517,156.69034573852107,8.834633807755257,431.6975088692398,39.16463142371273,5.181744358089732,7.083875749854317,432.05138419972144,41.374962773363094,7.561918456878855,5.25380288909451,412.5629503037681,35.35735965460038,17.948123874604335,11.199347476852454,396.781608099418,51.40481625923155,22.67148479643216,382.2632322243147,58.16601180429204,28.90830479059253,376.2172170594481,48.31547845374129,0.9443900115059664,7.208619291436953,8.359423282753628,0.0,556.9343756189346,195.24117021557112,22.620735599070624,1.9101861874113655,4.1181041540390435,0.501576224288368,4.0070010149664,2.1551707867616283,0.39880965081666675,18.4725700602426,630.208752299621,115.9829744883912,17.88722429541017,14.92769381715771,14.155626886053703,601.7558694384255,145.444618577504,30.9769262855488,633.913094218949,56.45101654022143,60.138003865429084,633.1437088110414,57.598557709582735,52.91508021715582,472.48417210729923,219.84211883696696,10.931608260234539,2.9761794674109083,0.0,564.8367169084519,34.34721913369051,32.56262248981213,21.6336849790258,644.0643831018697,212.4632054625266,11.959924119015229,6.196510216984333,0.1978112345393474,1.0122794822039993,0.0539112579267389,0.9527524647852899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.622962788321,141.8240980420934,94.1133999491675,0.0,0.0,667.3555263919144,639.5404638453058,209.96454147927932,171.66457257923219,591.846444521099,152.03302035510632,48.04552013308252,26.873110607233652,57.50183976786314,675.6608575174126,138.83098666475613,42.07084134192989,480.90877867219945,126.12754247138548,248.21269337335602,15.509390111004949,14.113121803582139,0.20381400939249644,0.0,0.0,679.3071360861211,135.0838839656189,36.03046289841678
25,25AF07,195.13157943412122,49.868500325553555,11.49322313725417,1.8264607149493792,117.28278481923861,7.033833969991352,320.67215750910333,47.51746256860309,5.30457694309817,6.800706555407666,317.47577053956627,50.169831758527764,10.60915388619634,5.809713247488019,299.3568074854056,46.66255442396211,24.715703301401522,8.588285795134567,291.51666721480143,58.767837922467955,19.95514413791568,267.5491094379302,72.32048775250401,31.263841704614265,257.2306830695541,47.84282024915654,1.55429459347043,12.29690834234417,6.043767860606903,0.0,301.1545877795641,126.83770945404017,17.958826889574272,0.9537707601450843,2.465849800188393,0.6420502849126027,1.5679070433862274,2.731046939301775,0.009304667223819823,9.342309589750627,343.66025666433643,81.55447029384692,17.042274798324467,7.755793211916759,8.397843496829362,328.8326056511572,100.86253042381314,23.9187345878867,351.7789601444512,42.64523889312966,39.90952549698146,345.61898797759216,44.05030013686452,43.29659384526609,260.7619623026643,122.86802977400133,5.032676082908302,2.0697148208703964,0.0,318.9830731517724,21.045643521811698,19.045088507618626,10.247978021912239,352.5449426392482,128.9257550700478,7.153068147637662,1.186755970356139,1.0654683205640019,1.011103268192256,0.9978820658669414,0.0669225974203911,0.03205751989828226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.6894986037751,83.77281974799544,43.742951098444436,0.0,0.0,401.7084313940154,362.6574555642412,122.97827921033924,86.69159548090694,348.739633651163,72.93440294751133,32.96451446557973,11.446335292515283,41.91274790125835,401.4588937615243,77.05416129057222,22.381741238488058,318.390353916929,80.5317997213565,94.25329457138508,6.31761758160929,13.848091758034075,2.0507928413822984,0.03205751989828226,0.0,388.9502394862601,76.90147977815847,30.019618205102997
25,25AF08,406.04823162466727,105.5681715453815,28.041358457504987,3.779763065339969,239.09094460584473,11.843076371216247,645.8849297797182,107.963047534747,13.744200555251883,15.274364119636784,629.3640353528103,122.30193707232034,28.436023959334133,10.424361721441079,595.3690948469041,103.81436503000978,55.373610211849766,19.556528173593502,582.879225103662,140.67881037614742,39.8600939360895,539.1799136278896,151.02059798630822,72.30631834326047,536.6573982902916,121.17410853404897,6.382439271213484,21.517975849838205,21.634180555417988,0.0,679.594857755344,264.19348383663925,38.093191347649515,3.895050152407031,4.102592143365138,2.717610569122044,3.53237517710496,2.2424121638213634,0.6725729171141352,18.929939888285688,742.1692786404235,184.18732863213992,36.91515031750086,17.173325621692992,21.305465460440494,699.011855399793,228.3738652690194,60.08940704771452,747.4008777638567,94.42253013011927,97.40807253379441,735.9045539761697,102.33934761101466,94.42667611992712,459.2905790281927,224.05761581452958,11.834758561000243,6.935293789139334,0.0,530.1461712903875,44.39285213201799,37.64918466143519,34.37736315844273,633.0351649578829,305.53195881743505,20.731040663659254,11.764912995984819,5.86492174845176,2.9337813643078205,1.035618752675286,2.966209883225239,1.9415234296808992,0.0,0.005281960327762752,0.0,0.0,0.0,0.0,0.0,691.8128126336376,213.42216109388195,78.81792460927937,0.0,0.0,782.9885704043395,657.7035455980832,296.6197558884645,164.56353627827545,632.0613315535672,193.97032145325406,60.529575904619314,44.3061316968903,39.28717116946166,680.5133783291093,205.95811958759523,63.084348253262284,551.4304924548503,193.86136684042,196.62306202826562,26.64423681201172,23.524175653166456,6.868111982209628,1.9441644098447806,0.0,674.7536650779015,199.9955439039158,62.10302261776631
25,25AF09,409.2809795484495,123.21459907718811,31.5507486080273,6.033518041114457,285.42010823968263,16.746514201514156,704.9979101472002,122.87345160085992,16.54641926374982,18.08921127255406,704.3779339102446,126.50500475183055,20.66337749292631,13.037025585197457,656.0826016033409,105.9163612778877,56.620914451342024,28.827562693255846,639.7895656420792,144.48784393325175,49.38406659713347,585.2381043497281,164.70077645404479,75.06072006173302,565.9726278116264,132.3056573570147,9.860468458540936,21.552918336343783,21.687951806261562,0.0,717.5089679062467,294.9899343648652,36.45885257792666,2.8190864280378265,5.341275525914606,3.1029793640324312,4.460738166560385,2.025611335687397,0.3053622748746492,15.734654715890096,786.8824619149028,196.37343241169114,38.00511060051722,24.520357110260505,22.9462792943728,748.5759421028664,242.55046560052722,64.93261693604316,807.9062902356428,98.23259622939729,101.2366305642996,800.4732012137267,105.45540475307888,100.1252173766952,406.7078868651452,237.84628017862082,15.187247124782594,9.873919978840851,0.0,518.474384970941,41.252434344182376,36.02595383170191,34.68231057940289,580.4542168013262,281.8202676913677,14.330288466131782,7.105900292897884,3.137431311702014,2.0259749456493403,0.0512457873330866,2.035029518003377,0.0014800191617763939,0.0,1.9694150355914546,0.0,0.0,0.0,0.0,0.0,622.8924318562657,184.3738436309022,82.04795978323847,0.0,0.0,704.0126310138238,593.0378297497939,274.823386812617,166.76353011687775,543.122995657945,163.4963474003611,93.13975796699691,39.17880432926403,44.14809887944914,614.1990783427552,194.19958221213471,61.399277755555666,479.56187566997687,177.56160877541106,199.14826274926025,23.197970091743375,18.020988695433896,3.0536675771880555,0.9781958576770722,0.0,615.0217405310946,195.81246382399763,57.670112930802254
25,25AF10,325.1176216825764,99.2594280099913,18.196897841712996,4.136951258011726,222.1099181734451,10.70640862363374,555.7720402678273,88.34494051836931,11.618294286745297,15.712654117148768,561.1576223058454,88.92986825014268,13.448111217574779,12.015271085298735,526.9240215399976,73.3634892186565,42.99501485387994,18.488409187162,514.2926354683723,105.40059807668132,30.67110211614224,480.7779177668547,116.7231977045287,45.742115523127865,467.05373441776135,96.45833847291912,4.678361956071332,16.017662145617866,15.900192179517115,0.0,616.1062321454823,233.22784267862585,27.191918418150312,1.4514148504686772,4.04896857418398,1.216320487262569,5.300606278212458,1.7338576666582088,0.23939272562295444,13.620718026638773,675.7186994750132,149.12860842054081,27.631942587936333,22.341232590502777,19.035457872823088,659.3932905429742,177.92345896841925,46.792650065100354,698.9718935615329,67.2243312101902,77.50954944808204,693.2420554875414,76.73967310949966,67.00903518620966,459.4476448681446,246.30176358531023,23.382373697255975,5.87836893034396,0.0,588.3066063209344,42.43713222803018,41.22545411356603,21.713421449361114,592.1268228457249,270.9901759675006,24.300855041508648,8.758218450562838,7.709960526146936,2.0047710464915096,0.03126258796029982,2.8677882563348764,0.04689388194044973,0.0,0.9559294187782921,0.0,0.0,0.0,0.0,0.0,672.7549797903779,186.17724484414623,63.50491469002176,0.0,0.0,711.0272906847038,696.8505075648026,203.58016857533116,188.38493086073106,611.519984441213,161.3519302468803,89.55781340950159,28.55991413487675,32.8325615606844,665.032598338386,191.77213971099465,41.59048815959858,558.658768445576,162.8010566334556,186.86721970841623,20.723152146996664,8.882101395809405,2.9146821382753263,0.0,0.0,684.8172034704766,152.72943196411163,54.98942316812347
